          0                 1                 2               3               4              5
   100.000000       89.1553802       78.6333923       68.6334000       59.1553917       50.0000000    
   100.000000       89.1621170       78.6442871       68.6442947       59.1621246       50.0000000    
   100.000000       89.1688004       78.6550980       68.6551056       59.1688042       50.0000000    
   100.000000       89.1754303       78.6658249       68.6658325       59.1754303       50.0000000    
   100.000000       89.1820068       78.6764603       68.6764679       59.1820068       50.0000000    
   100.000000       89.1885300       78.6870117       68.6870193       59.1885300       50.0000000    
   100.000000       89.1949997       78.6974792       68.6974869       59.1949997       50.0000000    
   100.000000       89.2014160       78.7078629       68.7078705       59.2014198       50.0000000    
   100.000000       89.2077866       78.7181625       68.7181702       59.2077866       50.0000000    
   100.000000       89.2141037       78.7283859       68.7283936       59.2141037       50.0000000    
   100.000000       89.2203674       78.7385254       68.7385330       59.2203712       50.0000000    
   100.000000       89.2265854       78.7485809       68.7485886       59.2265892       50.0000000    
   100.000000       89.2327499       78.7585602       68.7585678       59.2327576       50.0000000    
   100.000000       89.2388687       78.7684555       68.7684631       59.2388763       50.0000000    
   100.000000       89.2449341       78.7782745       68.7782822       59.2449455       50.0000000    
   100.000000       89.2509537       78.7880173       68.7880249       59.2509651       50.0000000    
   100.000000       89.2569275       78.7976837       68.7976913       59.2569389       50.0000000    
   100.000000       89.2628555       78.8072739       68.8072815       59.2628632       50.0000000    
   100.000000       89.2687302       78.8167877       68.8167953       59.2687416       50.0000000    
   100.000000       89.2745590       78.8262253       68.8262329       59.2745705       50.0000000    
   100.000000       89.2803421       78.8355865       68.8355942       59.2803535       50.0000000    
   100.000000       89.2860794       78.8448715       68.8448792       59.2860909       50.0000000    
   100.000000       89.2917709       78.8540802       68.8540878       59.2917824       50.0000000    
   100.000000       89.2974167       78.8632202       68.8632278       59.2974281       50.0000000    
   100.000000       89.3030167       78.8722839       68.8722916       59.3030319       50.0000000    
   100.000000       89.3085709       78.8812790       68.8812866       59.3085899       50.0000000    
   100.000000       89.3140869       78.8901978       68.8902054       59.3141022       50.0000000    
   100.000000       89.3195572       78.8990479       68.8990555       59.3195724       50.0000000    
   100.000000       89.3249817       78.9078293       68.9078369       59.3249969       50.0000000    
   100.000000       89.3303680       78.9165344       68.9165421       59.3303795       50.0000000    
   100.000000       89.3357086       78.9251709       68.9251785       59.3357201       50.0000000    
   100.000000       89.3410034       78.9337387       68.9337463       59.3410187       50.0000000    
   100.000000       89.3462601       78.9422379       68.9422455       59.3462715       50.0000000    
   100.000000       89.3514709       78.9506683       68.9506760       59.3514824       50.0000000    
   100.000000       89.3566437       78.9590378       68.9590454       59.3566551       50.0000000    
   100.000000       89.3617706       78.9673386       68.9673462       59.3617859       50.0000000    
   100.000000       89.3668594       78.9755707       68.9755783       59.3668747       50.0000000    
   100.000000       89.3719101       78.9837418       68.9837494       59.3719215       50.0000000    
   100.000000       89.3769150       78.9918442       68.9918518       59.3769302       50.0000000    
   100.000000       89.3818817       78.9998856       68.9998932       59.3818970       50.0000000    
   100.000000       89.3868103       79.0078583       69.0078659       59.3868256       50.0000000    
   100.000000       89.3917007       79.0157700       69.0157776       59.3917160       50.0000000    
   100.000000       89.3965530       79.0236206       69.0236282       59.3965645       50.0000000    
   100.000000       89.4013672       79.0314026       69.0314102       59.4013748       50.0000000    
   100.000000       89.4061432       79.0391235       69.0391312       59.4061470       50.0000000    
   100.000000       89.4108810       79.0467834       69.0467911       59.4108810       50.0000000    
   100.000000       89.4155807       79.0543823       69.0543900       59.4155769       50.0000000    
   100.000000       89.4202423       79.0619202       69.0619278       59.4202385       50.0000000    
   100.000000       89.4248657       79.0693970       69.0694046       59.4248619       50.0000000    
   100.000000       89.4294510       79.0768204       69.0768280       59.4294472       50.0000000    
   100.000000       89.4339981       79.0841827       69.0841904       59.4339981       50.0000000    
   100.000000       89.4385147       79.0914841       69.0914917       59.4385109       50.0000000    
   100.000000       89.4429932       79.0987320       69.0987320       59.4429893       50.0000000    
   100.000000       89.4474335       79.1059189       69.1059189       59.4474297       50.0000000    
   100.000000       89.4518356       79.1130447       69.1130447       59.4518356       50.0000000    
   100.000000       89.4562073       79.1201172       69.1201172       59.4562073       50.0000000    
   100.000000       89.4605408       79.1271362       69.1271362       59.4605446       50.0000000    
   100.000000       89.4648438       79.1340942       69.1340942       59.4648476       50.0000000    
   100.000000       89.4691086       79.1409988       69.1409988       59.4691162       50.0000000    
   100.000000       89.4733429       79.1478500       69.1478500       59.4733505       50.0000000    
   100.000000       89.4775391       79.1546478       69.1546478       59.4775505       50.0000000    
   100.000000       89.4817047       79.1613846       69.1613922       59.4817162       50.0000000    
   100.000000       89.4858398       79.1680679       69.1680756       59.4858475       50.0000000    
   100.000000       89.4899368       79.1746979       69.1747055       59.4899483       50.0000000    
   100.000000       89.4940033       79.1812820       69.1812897       59.4940147       50.0000000    
   100.000000       89.4980392       79.1878128       69.1878204       59.4980507       50.0000000    
   100.000000       89.5020447       79.1942902       69.1942978       59.5020523       50.0000000    
   100.000000       89.5060120       79.2007141       69.2007217       59.5060234       50.0000000    
   100.000000       89.5099487       79.2070847       69.2070923       59.5099602       50.0000000    
   100.000000       89.5138550       79.2134094       69.2134171       59.5138664       50.0000000    
   100.000000       89.5177307       79.2196808       69.2196884       59.5177422       50.0000000    
   100.000000       89.5215759       79.2259064       69.2259140       59.5215874       50.0000000    
   100.000000       89.5253906       79.2320786       69.2320862       59.5254021       50.0000000    
   100.000000       89.5291748       79.2382050       69.2382126       59.5291862       50.0000000    
   100.000000       89.5329285       79.2442780       69.2442856       59.5329399       50.0000000    
   100.000000       89.5366516       79.2503052       69.2503128       59.5366631       50.0000000    
   100.000000       89.5403442       79.2562866       69.2562866       59.5403595       50.0000000    
   100.000000       89.5440063       79.2622147       69.2622147       59.5440254       50.0000000    
   100.000000       89.5476456       79.2680969       69.2680969       59.5476608       50.0000000    
   100.000000       89.5512543       79.2739334       69.2739334       59.5512657       50.0000000    
   100.000000       89.5548325       79.2797241       69.2797241       59.5548439       50.0000000    
   100.000000       89.5583801       79.2854691       69.2854691       59.5583916       50.0000000    
   100.000000       89.5619049       79.2911682       69.2911682       59.5619125       50.0000000    
   100.000000       89.5653992       79.2968216       69.2968216       59.5654068       50.0000000    
   100.000000       89.5688629       79.3024292       69.3024292       59.5688705       50.0000000    
   100.000000       89.5723038       79.3079910       69.3079910       59.5723076       50.0000000    
   100.000000       89.5757141       79.3135071       69.3135071       59.5757179       50.0000000    
   100.000000       89.5790939       79.3189774       69.3189774       59.5791016       50.0000000    
   100.000000       89.5824509       79.3244095       69.3244095       59.5824585       50.0000000    
   100.000000       89.5857773       79.3297958       69.3297958       59.5857887       50.0000000    
   100.000000       89.5890808       79.3351364       69.3351364       59.5890923       50.0000000    
   100.000000       89.5923615       79.3404388       69.3404388       59.5923691       50.0000000    
   100.000000       89.5956116       79.3456955       69.3456955       59.5956192       50.0000000    
   100.000000       89.5988388       79.3509140       69.3509140       59.5988426       50.0000000    
   100.000000       89.6020355       79.3560867       69.3560867       59.6020432       50.0000000    
   100.000000       89.6052094       79.3612213       69.3612213       59.6052170       50.0000000    
   100.000000       89.6083603       79.3663177       69.3663177       59.6083641       50.0000000    
   100.000000       89.6114807       79.3713684       69.3713684       59.6114883       50.0000000    
   100.000000       89.6145782       79.3763809       69.3763809       59.6145859       50.0000000    
   100.000000       89.6176529       79.3813553       69.3813553       59.6176605       50.0000000    
   100.000000       89.6207047       79.3862915       69.3862915       59.6207085       50.0000000    
   100.000000       89.6237259       79.3911819       69.3911819       59.6237335       50.0000000    
   100.000000       89.6267242       79.3960342       69.3960342       59.6267319       50.0000000    
   100.000000       89.6296997       79.4008484       69.4008484       59.6297073       50.0000000    
   100.000000       89.6326523       79.4056244       69.4056244       59.6326599       50.0000000    
   100.000000       89.6355820       79.4103622       69.4103622       59.6355896       50.0000000    
   100.000000       89.6384888       79.4150620       69.4150620       59.6384964       50.0000000    
   100.000000       89.6413727       79.4197235       69.4197235       59.6413803       50.0000000    
   100.000000       89.6442337       79.4243469       69.4243469       59.6442375       50.0000000    
   100.000000       89.6470718       79.4289398       69.4289398       59.6470757       50.0000000    
   100.000000       89.6498871       79.4334946       69.4334946       59.6498909       50.0000000    
   100.000000       89.6526794       79.4380112       69.4380112       59.6526833       50.0000000    
   100.000000       89.6554489       79.4424896       69.4424896       59.6554527       50.0000000    
   100.000000       89.6581955       79.4469376       69.4469376       59.6581993       50.0000000    
   100.000000       89.6609192       79.4513474       69.4513474       59.6609230       50.0000000    
   100.000000       89.6636200       79.4557190       69.4557190       59.6636276       50.0000000    
   100.000000       89.6663055       79.4600601       69.4600601       59.6663094       50.0000000    
   100.000000       89.6689682       79.4643631       69.4643631       59.6689682       50.0000000    
   100.000000       89.6716080       79.4686356       69.4686356       59.6716080       50.0000000    
   100.000000       89.6742249       79.4728699       69.4728699       59.6742249       50.0000000    
   100.000000       89.6768188       79.4770737       69.4770737       59.6768227       50.0000000    
   100.000000       89.6793976       79.4812469       69.4812469       59.6793976       50.0000000    
   100.000000       89.6819534       79.4853821       69.4853821       59.6819534       50.0000000    
   100.000000       89.6844864       79.4894867       69.4894867       59.6844902       50.0000000    
   100.000000       89.6870041       79.4935608       69.4935608       59.6870041       50.0000000    
   100.000000       89.6894989       79.4975967       69.4975967       59.6894989       50.0000000    
   100.000000       89.6919785       79.5016022       69.5016022       59.6919746       50.0000000    
   100.000000       89.6944351       79.5055771       69.5055771       59.6944313       50.0000000    
   100.000000       89.6968689       79.5095215       69.5095215       59.6968689       50.0000000    
   100.000000       89.6992874       79.5134354       69.5134354       59.6992874       50.0000000    
   100.000000       89.7016830       79.5173187       69.5173187       59.7016869       50.0000000    
   100.000000       89.7040634       79.5211639       69.5211639       59.7040672       50.0000000    
   100.000000       89.7064209       79.5249786       69.5249786       59.7064285       50.0000000    
   100.000000       89.7087631       79.5287628       69.5287628       59.7087708       50.0000000    
   100.000000       89.7110825       79.5325241       69.5325241       59.7110939       50.0000000    
   100.000000       89.7133865       79.5362549       69.5362549       59.7133980       50.0000000    
   100.000000       89.7156754       79.5399551       69.5399551       59.7156830       50.0000000    
   100.000000       89.7179413       79.5436249       69.5436249       59.7179489       50.0000000    
   100.000000       89.7201920       79.5472641       69.5472641       59.7201996       50.0000000    
   100.000000       89.7224197       79.5508728       69.5508728       59.7224312       50.0000000    
   100.000000       89.7246323       79.5544510       69.5544510       59.7246437       50.0000000    
   100.000000       89.7268295       79.5580063       69.5580063       59.7268372       50.0000000    
   100.000000       89.7290115       79.5615311       69.5615311       59.7290154       50.0000000    
   100.000000       89.7311707       79.5650253       69.5650253       59.7311745       50.0000000    
   100.000000       89.7333145       79.5684967       69.5684967       59.7333183       50.0000000    
   100.000000       89.7354431       79.5719376       69.5719376       59.7354431       50.0000000    
   100.000000       89.7375488       79.5753479       69.5753479       59.7375526       50.0000000    
   100.000000       89.7396393       79.5787354       69.5787354       59.7396469       50.0000000    
   100.000000       89.7417145       79.5820923       69.5820923       59.7417221       50.0000000    
   100.000000       89.7437744       79.5854263       69.5854263       59.7437820       50.0000000    
   100.000000       89.7458191       79.5887299       69.5887299       59.7458267       50.0000000    
   100.000000       89.7478485       79.5920105       69.5920105       59.7478523       50.0000000    
   100.000000       89.7498627       79.5952606       69.5952606       59.7498627       50.0000000    
   100.000000       89.7518539       79.5984879       69.5984879       59.7518578       50.0000000    
   100.000000       89.7538300       79.6016922       69.6016922       59.7538376       50.0000000    
   100.000000       89.7557907       79.6048660       69.6048660       59.7557983       50.0000000    
   100.000000       89.7577362       79.6080170       69.6080170       59.7577438       50.0000000    
   100.000000       89.7596664       79.6111450       69.6111450       59.7596741       50.0000000    
   100.000000       89.7615814       79.6142426       69.6142426       59.7615891       50.0000000    
   100.000000       89.7634811       79.6173172       69.6173172       59.7634888       50.0000000    
   100.000000       89.7653656       79.6203690       69.6203690       59.7653732       50.0000000    
   100.000000       89.7672348       79.6233978       69.6233978       59.7672424       50.0000000    
   100.000000       89.7690887       79.6264038       69.6264038       59.7691002       50.0000000    
   100.000000       89.7709274       79.6293793       69.6293793       59.7709427       50.0000000    
   100.000000       89.7727509       79.6323318       69.6323318       59.7727699       50.0000000    
   100.000000       89.7745667       79.6352615       69.6352615       59.7745819       50.0000000    
   100.000000       89.7763672       79.6381683       69.6381683       59.7763786       50.0000000    
   100.000000       89.7781525       79.6410522       69.6410522       59.7781601       50.0000000    
   100.000000       89.7799225       79.6439133       69.6439133       59.7799301       50.0000000    
   100.000000       89.7816772       79.6467514       69.6467514       59.7816849       50.0000000    
   100.000000       89.7834167       79.6495667       69.6495667       59.7834244       50.0000000    
   100.000000       89.7851410       79.6523590       69.6523590       59.7851524       50.0000000    
   100.000000       89.7868576       79.6551285       69.6551285       59.7868652       50.0000000    
   100.000000       89.7885590       79.6578751       69.6578751       59.7885628       50.0000000    
   100.000000       89.7902451       79.6606064       69.6606064       59.7902489       50.0000000    
   100.000000       89.7919159       79.6633148       69.6633148       59.7919197       50.0000000    
   100.000000       89.7935715       79.6660004       69.6660004       59.7935791       50.0000000    
   100.000000       89.7952194       79.6686630       69.6686630       59.7952232       50.0000000    
   100.000000       89.7968521       79.6713028       69.6713028       59.7968559       50.0000000    
   100.000000       89.7984695       79.6739273       69.6739273       59.7984772       50.0000000    
   100.000000       89.8000793       79.6765289       69.6765289       59.8000832       50.0000000    
   100.000000       89.8016739       79.6791077       69.6791077       59.8016777       50.0000000    
   100.000000       89.8032532       79.6816635       69.6816635       59.8032608       50.0000000    
   100.000000       89.8048248       79.6842041       69.6842041       59.8048286       50.0000000    
   100.000000       89.8063812       79.6867218       69.6867218       59.8063850       50.0000000    
   100.000000       89.8079224       79.6892166       69.6892166       59.8079300       50.0000000    
   100.000000       89.8094559       79.6916962       69.6916962       59.8094597       50.0000000    
   100.000000       89.8109741       79.6941528       69.6941528       59.8109779       50.0000000    
   100.000000       89.8124847       79.6965942       69.6965942       59.8124847       50.0000000    
   100.000000       89.8139801       79.6990128       69.6990128       59.8139801       50.0000000    
   100.000000       89.8154602       79.7014160       69.7014160       59.8154640       50.0000000    
   100.000000       89.8169327       79.7037964       69.7037964       59.8169365       50.0000000    
   100.000000       89.8183899       79.7061615       69.7061615       59.8183975       50.0000000    
   100.000000       89.8198395       79.7085037       69.7085037       59.8198471       50.0000000    
   100.000000       89.8212738       79.7108307       69.7108307       59.8212852       50.0000000    
   100.000000       89.8227005       79.7131348       69.7131348       59.8227119       50.0000000    
   100.000000       89.8241119       79.7154236       69.7154236       59.8241272       50.0000000    
   100.000000       89.8255157       79.7176895       69.7176895       59.8255310       50.0000000    
   100.000000       89.8269043       79.7199402       69.7199402       59.8269234       50.0000000    
   100.000000       89.8282852       79.7221756       69.7221756       59.8283043       50.0000000    
   100.000000       89.8296585       79.7243881       69.7243881       59.8296738       50.0000000    
   100.000000       89.8310165       79.7265854       69.7265854       59.8310318       50.0000000    
   100.000000       89.8323669       79.7287674       69.7287674       59.8323784       50.0000000    
   100.000000       89.8337021       79.7309265       69.7309341       59.8337135       50.0000000    
   100.000000       89.8350296       79.7330704       69.7330780       59.8350410       50.0000000    
   100.000000       89.8363419       79.7351990       69.7352066       59.8363571       50.0000000    
   100.000000       89.8376465       79.7373123       69.7373199       59.8376617       50.0000000    
   100.000000       89.8389435       79.7394104       69.7394180       59.8389549       50.0000000    
   100.000000       89.8402252       79.7414856       69.7414932       59.8402405       50.0000000    
   100.000000       89.8414993       79.7435455       69.7435532       59.8415146       50.0000000    
   100.000000       89.8427658       79.7455902       69.7455978       59.8427773       50.0000000    
   100.000000       89.8440170       79.7476196       69.7476273       59.8440323       50.0000000    
   100.000000       89.8452606       79.7496338       69.7496414       59.8452759       50.0000000    
   100.000000       89.8464966       79.7516327       69.7516403       59.8465080       50.0000000    
   100.000000       89.8477173       79.7536163       69.7536240       59.8477325       50.0000000    
   100.000000       89.8489304       79.7555771       69.7555847       59.8489456       50.0000000    
   100.000000       89.8501358       79.7575226       69.7575302       59.8501511       50.0000000    
   100.000000       89.8513336       79.7594528       69.7594604       59.8513451       50.0000000    
   100.000000       89.8525162       79.7613678       69.7613754       59.8525314       50.0000000    
   100.000000       89.8536911       79.7632675       69.7632751       59.8537064       50.0000000    
   100.000000       89.8548584       79.7651520       69.7651596       59.8548737       50.0000000    
   100.000000       89.8560181       79.7670212       69.7670288       59.8560295       50.0000000    
   100.000000       89.8571625       79.7688828       69.7688904       59.8571777       50.0000000    
   100.000000       89.8582993       79.7707291       69.7707367       59.8583145       50.0000000    
   100.000000       89.8594284       79.7725601       69.7725677       59.8594437       50.0000000    
   100.000000       89.8605499       79.7743759       69.7743835       59.8605652       50.0000000    
   100.000000       89.8616638       79.7761765       69.7761841       59.8616753       50.0000000    
   100.000000       89.8627701       79.7779617       69.7779694       59.8627777       50.0000000    
   100.000000       89.8638611       79.7797318       69.7797394       59.8638725       50.0000000    
   100.000000       89.8649445       79.7814865       69.7814941       59.8649597       50.0000000    
   100.000000       89.8660202       79.7832260       69.7832336       59.8660355       50.0000000    
   100.000000       89.8670883       79.7849579       69.7849655       59.8671036       50.0000000    
   100.000000       89.8681488       79.7866745       69.7866821       59.8681641       50.0000000    
   100.000000       89.8692017       79.7883759       69.7883835       59.8692169       50.0000000    
   100.000000       89.8702469       79.7900620       69.7900696       59.8702583       50.0000000    
   100.000000       89.8712845       79.7917328       69.7917404       59.8712921       50.0000000    
   100.000000       89.8723145       79.7933960       69.7934036       59.8723183       50.0000000    
   100.000000       89.8733292       79.7950439       69.7950516       59.8733368       50.0000000    
   100.000000       89.8743362       79.7966766       69.7966843       59.8743477       50.0000000    
   100.000000       89.8753357       79.7983017       69.7983017       59.8753510       50.0000000    
   100.000000       89.8763275       79.7999115       69.7999115       59.8763428       50.0000000    
   100.000000       89.8773117       79.8015060       69.8015060       59.8773270       50.0000000    
   100.000000       89.8782883       79.8030853       69.8030853       59.8783035       50.0000000    
   100.000000       89.8792572       79.8046570       69.8046570       59.8792725       50.0000000    
   100.000000       89.8802185       79.8062134       69.8062134       59.8802338       50.0000000    
   100.000000       89.8811722       79.8077545       69.8077621       59.8811874       50.0000000    
   100.000000       89.8821182       79.8092880       69.8092957       59.8821335       50.0000000    
   100.000000       89.8830566       79.8108063       69.8108139       59.8830719       50.0000000    
   100.000000       89.8839874       79.8123169       69.8123245       59.8840027       50.0000000    
   100.000000       89.8849106       79.8138123       69.8138199       59.8849297       50.0000000    
   100.000000       89.8858261       79.8153000       69.8153076       59.8858490       50.0000000    
   100.000000       89.8867340       79.8167725       69.8167801       59.8867607       50.0000000    
   100.000000       89.8876343       79.8182297       69.8182373       59.8876648       50.0000000    
   100.000000       89.8885345       79.8196793       69.8196869       59.8885612       50.0000000    
   100.000000       89.8894272       79.8211136       69.8211212       59.8894501       50.0000000    
   100.000000       89.8903122       79.8225403       69.8225479       59.8903313       50.0000000    
   100.000000       89.8911896       79.8239517       69.8239594       59.8912048       50.0000000    
   100.000000       89.8920593       79.8253555       69.8253632       59.8920708       50.0000000    
   100.000000       89.8929214       79.8267517       69.8267593       59.8929329       50.0000000    
   100.000000       89.8937759       79.8281326       69.8281403       59.8937874       50.0000000    
   100.000000       89.8946228       79.8295059       69.8295135       59.8946342       50.0000000    
   100.000000       89.8954620       79.8308640       69.8308716       59.8954735       50.0000000    
   100.000000       89.8962936       79.8322144       69.8322220       59.8963051       50.0000000    
   100.000000       89.8971176       79.8335495       69.8335571       59.8971329       50.0000000    
   100.000000       89.8979416       79.8348770       69.8348846       59.8979530       50.0000000    
   100.000000       89.8987579       79.8361969       69.8362045       59.8987656       50.0000000    
   100.000000       89.8995667       79.8375015       69.8375092       59.8995743       50.0000000    
   100.000000       89.9003677       79.8387985       69.8388062       59.9003754       50.0000000    
   100.000000       89.9011612       79.8400803       69.8400879       59.9011688       50.0000000    
   100.000000       89.9019470       79.8413544       69.8413620       59.9019585       50.0000000    
   100.000000       89.9027252       79.8426208       69.8426285       59.9027405       50.0000000    
   100.000000       89.9035034       79.8438721       69.8438797       59.9035149       50.0000000    
   100.000000       89.9042740       79.8451157       69.8451233       59.9042854       50.0000000    
   100.000000       89.9050369       79.8463516       69.8463593       59.9050484       50.0000000    
   100.000000       89.9057922       79.8475800       69.8475876       59.9058037       50.0000000    
   100.000000       89.9065399       79.8487930       69.8488007       59.9065552       50.0000000    
   100.000000       89.9072876       79.8499985       69.8500061       59.9072990       50.0000000    
   100.000000       89.9080276       79.8511963       69.8512039       59.9080391       50.0000000    
   100.000000       89.9087601       79.8523865       69.8523865       59.9087715       50.0000000    
   100.000000       89.9094849       79.8535614       69.8535614       59.9095001       50.0000000    
   100.000000       89.9102097       79.8547287       69.8547287       59.9102211       50.0000000    
   100.000000       89.9109268       79.8558884       69.8558884       59.9109383       50.0000000    
   100.000000       89.9116364       79.8570404       69.8570404       59.9116478       50.0000000    
   100.000000       89.9123383       79.8581772       69.8581772       59.9123535       50.0000000    
   100.000000       89.9130402       79.8593063       69.8593063       59.9130516       50.0000000    
   100.000000       89.9137344       79.8604279       69.8604279       59.9137459       50.0000000    
   100.000000       89.9144211       79.8615417       69.8615417       59.9144325       50.0000000    
   100.000000       89.9151001       79.8626480       69.8626480       59.9151154       50.0000000    
   100.000000       89.9157791       79.8637466       69.8637466       59.9157906       50.0000000    
   100.000000       89.9164505       79.8648300       69.8648300       59.9164619       50.0000000    
   100.000000       89.9171143       79.8659058       69.8659058       59.9171295       50.0000000    
   100.000000       89.9177780       79.8669739       69.8669739       59.9177895       50.0000000    
   100.000000       89.9184341       79.8680344       69.8680344       59.9184456       50.0000000    
   100.000000       89.9190826       79.8690872       69.8690872       59.9190941       50.0000000    
   100.000000       89.9197311       79.8701324       69.8701324       59.9197388       50.0000000    
   100.000000       89.9203720       79.8711700       69.8711700       59.9203796       50.0000000    
   100.000000       89.9210052       79.8722000       69.8722000       59.9210129       50.0000000    
   100.000000       89.9216385       79.8732224       69.8732224       59.9216423       50.0000000    
   100.000000       89.9222641       79.8742294       69.8742294       59.9222679       50.0000000    
   100.000000       89.9228821       79.8752289       69.8752289       59.9228859       50.0000000    
   100.000000       89.9235001       79.8762207       69.8762207       59.9235001       50.0000000    
   100.000000       89.9241104       79.8772049       69.8772049       59.9241104       50.0000000    
   100.000000       89.9247131       79.8781815       69.8781815       59.9247169       50.0000000    
   100.000000       89.9253159       79.8791504       69.8791504       59.9253159       50.0000000    
   100.000000       89.9259109       79.8801117       69.8801117       59.9259109       50.0000000    
   100.000000       89.9264984       79.8810654       69.8810654       59.9265022       50.0000000    
   100.000000       89.9270859       79.8820114       69.8820114       59.9270897       50.0000000    
   100.000000       89.9276657       79.8829498       69.8829498       59.9276695       50.0000000    
   100.000000       89.9282455       79.8838806       69.8838806       59.9282455       50.0000000    
   100.000000       89.9288177       79.8848038       69.8848038       59.9288177       50.0000000    
   100.000000       89.9293823       79.8857193       69.8857193       59.9293861       50.0000000    
   100.000000       89.9299469       79.8866272       69.8866272       59.9299469       50.0000000    
   100.000000       89.9305038       79.8875351       69.8875351       59.9305038       50.0000000    
   100.000000       89.9310608       79.8884354       69.8884354       59.9310570       50.0000000    
   100.000000       89.9316101       79.8893280       69.8893280       59.9316063       50.0000000    
   100.000000       89.9321518       79.8902130       69.8902130       59.9321518       50.0000000    
   100.000000       89.9326935       79.8910904       69.8910904       59.9326935       50.0000000    
   100.000000       89.9332275       79.8919601       69.8919601       59.9332314       50.0000000    
   100.000000       89.9337616       79.8928223       69.8928223       59.9337654       50.0000000    
   100.000000       89.9342880       79.8936768       69.8936768       59.9342918       50.0000000    
   100.000000       89.9348145       79.8945236       69.8945236       59.9348145       50.0000000    
   100.000000       89.9353333       79.8953629       69.8953629       59.9353333       50.0000000    
   100.000000       89.9358521       79.8961945       69.8961945       59.9358482       50.0000000    
   100.000000       89.9363632       79.8970261       69.8970261       59.9363594       50.0000000    
   100.000000       89.9368668       79.8978500       69.8978500       59.9368668       50.0000000    
   100.000000       89.9373703       79.8986664       69.8986664       59.9373703       50.0000000    
   100.000000       89.9378662       79.8994751       69.8994751       59.9378700       50.0000000    
   100.000000       89.9383621       79.9002762       69.9002762       59.9383659       50.0000000    
   100.000000       89.9388504       79.9010696       69.9010696       59.9388580       50.0000000    
   100.000000       89.9393387       79.9018555       69.9018555       59.9393463       50.0000000    
   100.000000       89.9398193       79.9026413       69.9026413       59.9398308       50.0000000    
   100.000000       89.9403000       79.9034195       69.9034195       59.9403114       50.0000000    
   100.000000       89.9407730       79.9041901       69.9041901       59.9407883       50.0000000    
   100.000000       89.9412460       79.9049530       69.9049530       59.9412613       50.0000000    
   100.000000       89.9417114       79.9057083       69.9057083       59.9417305       50.0000000    
   100.000000       89.9421768       79.9064636       69.9064636       59.9421959       50.0000000    
   100.000000       89.9426346       79.9072113       69.9072113       59.9426575       50.0000000    
   100.000000       89.9430923       79.9079514       69.9079514       59.9431152       50.0000000    
   100.000000       89.9435501       79.9086838       69.9086838       59.9435692       50.0000000    
   100.000000       89.9440002       79.9094086       69.9094086       59.9440193       50.0000000    
   100.000000       89.9444504       79.9101334       69.9101334       59.9444656       50.0000000    
   100.000000       89.9448929       79.9108505       69.9108505       59.9449081       50.0000000    
   100.000000       89.9453354       79.9115601       69.9115601       59.9453468       50.0000000    
   100.000000       89.9457703       79.9122620       69.9122620       59.9457817       50.0000000    
   100.000000       89.9462051       79.9129639       69.9129639       59.9462128       50.0000000    
   100.000000       89.9466324       79.9136581       69.9136581       59.9466400       50.0000000    
   100.000000       89.9470596       79.9143448       69.9143448       59.9470673       50.0000000    
   100.000000       89.9474792       79.9150314       69.9150314       59.9474907       50.0000000    
   100.000000       89.9478989       79.9157104       69.9157104       59.9479103       50.0000000    
   100.000000       89.9483109       79.9163818       69.9163818       59.9483261       50.0000000    
   100.000000       89.9487228       79.9170456       69.9170456       59.9487381       50.0000000    
   100.000000       89.9491348       79.9177094       69.9177094       59.9491463       50.0000000    
   100.000000       89.9495392       79.9183655       69.9183655       59.9495506       50.0000000    
   100.000000       89.9499435       79.9190140       69.9190140       59.9499512       50.0000000    
   100.000000       89.9503403       79.9196625       69.9196625       59.9503517       50.0000000    
   100.000000       89.9507370       79.9203033       69.9203033       59.9507484       50.0000000    
   100.000000       89.9511337       79.9209366       69.9209366       59.9511414       50.0000000    
   100.000000       89.9515228       79.9215698       69.9215698       59.9515305       50.0000000    
   100.000000       89.9519119       79.9221954       69.9221954       59.9519157       50.0000000    
   100.000000       89.9522934       79.9228134       69.9228134       59.9522972       50.0000000    
   100.000000       89.9526749       79.9234314       69.9234314       59.9526787       50.0000000    
   100.000000       89.9530487       79.9240417       69.9240417       59.9530563       50.0000000    
   100.000000       89.9534225       79.9246445       69.9246445       59.9534302       50.0000000    
   100.000000       89.9537964       79.9252472       69.9252472       59.9538002       50.0000000    
   100.000000       89.9541626       79.9258423       69.9258423       59.9541702       50.0000000    
   100.000000       89.9545288       79.9264297       69.9264374       59.9545364       50.0000000    
   100.000000       89.9548950       79.9270172       69.9270248       59.9548988       50.0000000    
   100.000000       89.9552536       79.9275970       69.9276047       59.9552574       50.0000000    
   100.000000       89.9556122       79.9281769       69.9281845       59.9556160       50.0000000    
   100.000000       89.9559631       79.9287491       69.9287567       59.9559708       50.0000000    
   100.000000       89.9563141       79.9293137       69.9293213       59.9563217       50.0000000    
   100.000000       89.9566650       79.9298782       69.9298859       59.9566689       50.0000000    
   100.000000       89.9570084       79.9304352       69.9304428       59.9570160       50.0000000    
   100.000000       89.9573517       79.9309921       69.9309998       59.9573593       50.0000000    
   100.000000       89.9576950       79.9315414       69.9315491       59.9576988       50.0000000    
   100.000000       89.9580307       79.9320908       69.9320984       59.9580345       50.0000000    
   100.000000       89.9583664       79.9326324       69.9326401       59.9583702       50.0000000    
